nActionDay,nTime,nPrice,nVolume
20200226,143103700,4728000,100
20200226,143104210,4723100,100
20200226,143104380,4723100,100
20200226,143105520,4723000,100
20200226,143109680,4729900,100
20200226,143110460,4723000,200
20200226,143111970,4723000,400
20200226,143115480,4729900,1700
20200226,143118210,4729900,600
20200226,143119460,4729900,600
20200226,143120440,4723000,200
20200226,143130270,4723000,300
20200226,143130360,4729900,100
20200226,143130360,4730000,100
20200226,143130360,4730000,200
20200226,143139660,4723100,100
20200226,143140330,4723100,100
20200226,143140460,4723000,100
20200226,143140780,4723100,100
20200226,143142640,4723100,100
20200226,143145330,4730000,200
20200226,143145330,4730000,100
20200226,143150410,4723000,200
20200226,143200270,4730000,100
20200226,143200370,4723700,100
20200226,143200560,4723700,200
20200226,143200560,4730000,100
20200226,143200560,4730000,100
20200226,143200560,4730000,100
20200226,143203750,4723700,100
20200226,143203840,4723700,100
20200226,143206090,4723100,100
20200226,143206630,4723700,100
20200226,143206630,4723700,100
20200226,143207970,4723100,100
20200226,143207970,4723100,100
20200226,143208240,4730000,100
20200226,143209780,4730000,500
20200226,143209780,4730000,100
20200226,143210390,4723100,200
20200226,143215330,4729900,100
20200226,143217950,4723100,100
20200226,143220440,4723000,200
20200226,143221580,4723100,200
20200226,143221580,4723000,2600
20200226,143224320,4729900,100
20200226,143224320,4729900,100
20200226,143224320,4729900,100
20200226,143224320,4729900,100
20200226,143224320,4729900,100
20200226,143224460,4729900,100
20200226,143224650,4723100,100
20200226,143230130,4729900,100
20200226,143230360,4723000,300
20200226,143240360,4723000,200
20200226,143244780,4727700,100
20200226,143245170,4729800,100
20200226,143245170,4729800,100
20200226,143245670,4723000,100
20200226,143248610,4723000,100
20200226,143249540,4723000,100
20200226,143249690,4729800,100
20200226,143250330,4723000,200
20200226,143254660,4727700,100
20200226,143257660,4723000,100
20200226,143257660,4723000,100
20200226,143300280,4729800,100
20200226,143300280,4729800,100
20200226,143300280,4729800,100
20200226,143300390,4723000,100
20200226,143300390,4723000,100
20200226,143300680,4723000,100
20200226,143302040,4723000,100
20200226,143303690,4722100,100
20200226,143303820,4729700,100
20200226,143303820,4729800,100
20200226,143303820,4729800,100
20200226,143303820,4729900,100
20200226,143303820,4729900,100
20200226,143303820,4730000,100
20200226,143303820,4730000,100
20200226,143303820,4730000,300
20200226,143309690,4722100,100
20200226,143310300,4720000,100
20200226,143310460,4720000,300
20200226,143312610,4723000,100
20200226,143318600,4727700,100
20200226,143320410,4723000,100
20200226,143320410,4723000,100
20200226,143321730,4723000,100
20200226,143327240,4729900,100
20200226,143330240,4729900,100
20200226,143330240,4729900,100
20200226,143330240,4729900,100
20200226,143330290,4730000,100
20200226,143330290,4730000,200
20200226,143330290,4730000,100
20200226,143330290,4730000,100
20200226,143330660,4729900,100
20200226,143331320,4729900,100
20200226,143331340,4729900,100
20200226,143331340,4723000,100
20200226,143339250,4723000,100
20200226,143341340,4723000,100
20200226,143341340,4723000,100
20200226,143342600,4723000,100
20200226,143343440,4723000,100
20200226,143345050,4729800,100
20200226,143350490,4729000,300
20200226,143350490,4729800,100
20200226,143351340,4721000,100
20200226,143351340,4720100,100
20200226,143400480,4729700,200
20200226,143400480,4729800,100
20200226,143401410,4720100,100
20200226,143401410,4720100,100
20200226,143402290,4720000,100
20200226,143407010,4720200,100
20200226,143409590,4721000,100
20200226,143410960,4721000,100
20200226,143411410,4721000,100
20200226,143411410,4720200,100
20200226,143412580,4720200,100
20200226,143412650,4720200,100
20200226,143412650,4720200,100
20200226,143412650,4720000,200
20200226,143415020,4720200,100
20200226,143418150,4720000,100
20200226,143419290,4729600,100
20200226,143419990,4729600,100
20200226,143419990,4729700,100
20200226,143419990,4729700,100
20200226,143420130,4729700,100
20200226,143421440,4729700,200
20200226,143421700,4729700,100
20200226,143423150,4729700,200
20200226,143423160,4729700,100
20200226,143424220,4720300,100
20200226,143425050,4720300,100
20200226,143430010,4729600,100
20200226,143430010,4729700,200
20200226,143430010,4729700,100
20200226,143431300,4720500,200
20200226,143432170,4729700,100
20200226,143436200,4729000,600
20200226,143441330,4720500,200
20200226,143444910,4729000,100
20200226,143451470,4720000,300
20200226,143500070,4729000,100
20200226,143500070,4729000,100
20200226,143500070,4729000,100
20200226,143500070,4729000,100
20200226,143500070,4729000,100
20200226,143500070,4729000,100
20200226,143501420,4720100,200
20200226,143503630,4729000,100
20200226,143505290,4720200,100
20200226,143506090,4729000,200
20200226,143506610,4729000,100
20200226,143506610,4729000,100
20200226,143507500,4720200,100
20200226,143508560,4720100,100
20200226,143511490,4720100,100
20200226,143512610,4720100,100
20200226,143515000,4720400,200
20200226,143515890,4727700,100
20200226,143516960,4720200,100
20200226,143521530,4720300,200
20200226,143521530,4720200,100
20200226,143521910,4727700,100
20200226,143524070,4720100,100
20200226,143524070,4720100,100
20200226,143524640,4720100,300
20200226,143525640,4727700,100
20200226,143525640,4728600,100
20200226,143527610,4720100,100
20200226,143531210,4727800,100
20200226,143531370,4727300,100
20200226,143531370,4720100,100
20200226,143533640,4720100,55
20200226,143536020,4720100,45
20200226,143536020,4720100,100
20200226,143536020,4720000,455
20200226,143536060,4720300,100
20200226,143536060,4727800,100
20200226,143538500,4727800,100
20200226,143538900,4720500,100
20200226,143538900,4720000,200
20200226,143541340,4720000,200
20200226,143542360,4727800,600
20200226,143545890,4721000,100
20200226,143545890,4721000,100
20200226,143545890,4727500,100
20200226,143545890,4727700,100
20200226,143545890,4727800,600
20200226,143547180,4722000,100
20200226,143549670,4727000,100
20200226,143551370,4722000,300
20200226,143600120,4722000,100
20200226,143601270,4727800,500
20200226,143601270,4727800,100
20200226,143601270,4727800,100
20200226,143601270,4727800,100
20200226,143601270,4727800,100
20200226,143601500,4722000,200
20200226,143604130,4722000,100
20200226,143605670,4722000,200
20200226,143609900,4722000,100
20200226,143611430,4722000,200
20200226,143615730,4727000,100
20200226,143615730,4727000,100
20200226,143616470,4722000,100
20200226,143618370,4727600,100
20200226,143618570,4722000,300
20200226,143619210,4722000,100
20200226,143620910,4722000,800
20200226,143621250,4727600,100
20200226,143621250,4727700,100
20200226,143621460,4722000,200
20200226,143622200,4727700,200
20200226,143622710,4727700,50
20200226,143622710,4727800,50
20200226,143626780,4723000,100
20200226,143627300,4723000,400
20200226,143627300,4722000,300
20200226,143627300,4722000,100
20200226,143627300,4722000,100
20200226,143627300,4722000,100
20200226,143630700,4727300,200
20200226,143630700,4727300,100
20200226,143630700,4727300,100
20200226,143630700,4727300,100
20200226,143630700,4727300,100
20200226,143630700,4727300,100
20200226,143630700,4727800,400
20200226,143630890,4727800,200
20200226,143630910,4727800,450
20200226,143631010,4727800,100
20200226,143631420,4727800,250
20200226,143631420,4721000,50
20200226,143635800,4727400,100
20200226,143639000,4721000,50
20200226,143639000,4720100,50
20200226,143640930,4727000,100
20200226,143641390,4720100,50
20200226,143641390,4720100,100
20200226,143641390,4720100,50
20200226,143645770,4727000,500
20200226,143646850,4727000,100
20200226,143648300,4727000,200
20200226,143650990,4727600,100
20200226,143651440,4727000,200
20200226,143651980,4727000,100
20200226,143654020,4727000,100
20200226,143654020,4727000,200
20200226,143654020,4722000,100
20200226,143654020,4722000,100
20200226,143654020,4722000,100
20200226,143654020,4722000,100
20200226,143654020,4722000,100
20200226,143654020,4722000,100
20200226,143654040,4722000,100
20200226,143658830,4723000,100
20200226,143658850,4723000,100
20200226,143700520,4720100,100
20200226,143700830,4723000,100
20200226,143700830,4727400,100
20200226,143701450,4720100,50
20200226,143701450,4720100,100
20200226,143701450,4720100,100
20200226,143701450,4720100,50
20200226,143703260,4722000,100
20200226,143709470,4722000,100
20200226,143709640,4722000,100
20200226,143711190,4720100,50
20200226,143711190,4720100,50
20200226,143711490,4720100,200
20200226,143712220,4722000,100
20200226,143715590,4722000,100
20200226,143715590,4724500,100
20200226,143715660,4720100,100
20200226,143717270,4722000,100
20200226,143717460,4725100,100
20200226,143721540,4720200,100
20200226,143721540,4720100,100
20200226,143726840,4727000,100
20200226,143727630,4720200,45
20200226,143728710,4727000,100
20200226,143730590,4727000,100
20200226,143731370,4720200,55
20200226,143731850,4720100,150
20200226,143731850,4720100,100
20200226,143731850,4720100,200
20200226,143731850,4720000,2945
20200226,143731850,4720000,1600
20200226,143731850,4720000,100
20200226,143731850,4720000,100
20200226,143731850,4720000,100
20200226,143731850,4720000,400
20200226,143731850,4720000,100
20200226,143731850,4720000,2400
20200226,143731850,4720000,4000
20200226,143731850,4720000,1700
20200226,143731850,4720000,4700
20200226,143731850,4720000,1200
20200226,143731850,4720000,9000
20200226,143735470,4720000,2000
20200226,143735530,4718800,100
20200226,143736270,4720000,700
20200226,143737600,4719900,200
20200226,143737710,4718800,100
20200226,143740820,4719900,100
20200226,143741480,4718800,100
20200226,143742120,4718800,100
20200226,143744400,4719900,100
20200226,143745670,4719900,100
20200226,143745670,4719900,100
20200226,143745670,4720000,1000
20200226,143748630,4720000,100
20200226,143748720,4720000,100
20200226,143748730,4720000,100
20200226,143750460,4719900,100
20200226,143751430,4720000,600
20200226,143751780,4718800,100
20200226,143751780,4716900,100
20200226,143751780,4716900,100
20200226,143752280,4719900,200
20200226,143753430,4718800,100
20200226,143753510,4718800,100
20200226,143753510,4720000,305
20200226,143753510,4720000,100
20200226,143753510,4720000,95
20200226,143758100,4716600,100
20200226,143759360,4719900,100
20200226,143759500,4720000,5
20200226,143759500,4720000,95
20200226,143800890,4720000,5
20200226,143800890,4720000,95
20200226,143801350,4720000,100
20200226,143801440,4716600,200
20200226,143803210,4720000,100
20200226,143806600,4720000,5
20200226,143806600,4720000,95
20200226,143807360,4720000,5
20200226,143807360,4720000,95
20200226,143807880,4716200,100
20200226,143807880,4716200,100
20200226,143807880,4716100,100
20200226,143808330,4720000,5
20200226,143809580,4720100,100
20200226,143809580,4720000,95
20200226,143809580,4720000,100
20200226,143809580,4715800,100
20200226,143809580,4712100,100
20200226,143809580,4712000,100
20200226,143809580,4711100,100
20200226,143809580,4711100,100
20200226,143809580,4711000,100
20200226,143809580,4711000,100
20200226,143809580,4710900,100
20200226,143809580,4710900,105
20200226,143810710,4716100,100
20200226,143812620,4720000,100
20200226,143815380,4716100,200
20200226,143815570,4716100,300
20200226,143815590,4716100,200
20200226,143815610,4720000,200
20200226,143816540,4720000,100
20200226,143816810,4716100,100
20200226,143817090,4720200,100
20200226,143817640,4720000,100
20200226,143817640,4720000,100
20200226,143817890,4716100,100
20200226,143819980,4716100,300
20200226,143819980,4716100,200
20200226,143820360,4716100,100
20200226,143821510,4716100,200
20200226,143821620,4716200,100
20200226,143822300,4716800,100
20200226,143823550,4720000,500
20200226,143823550,4720000,300
20200226,143823760,4716800,100
20200226,143823760,4716600,200
20200226,143823760,4716500,100
20200226,143823760,4716500,100
20200226,143823760,4716200,100
20200226,143823760,4716200,100
20200226,143823760,4716100,200
20200226,143823760,4716100,700
20200226,143823760,4716100,700
20200226,143823760,4716100,200
20200226,143823760,4716100,100
20200226,143824210,4716100,100
20200226,143824620,4716100,100
20200226,143824620,4716100,100
20200226,143824620,4716100,100
20200226,143824630,4716100,100
20200226,143826670,4720000,100
20200226,143827150,4720000,100
20200226,143827630,4720200,100
20200226,143828280,4720000,100
20200226,143828370,4720000,500
20200226,143828370,4720000,300
20200226,143829810,4716200,100
20200226,143830370,4719800,100
20200226,143830550,4719900,100
20200226,143830700,4719800,100
20200226,143833630,4719900,100
20200226,143833850,4720000,100
20200226,143834410,4720000,200
20200226,143834410,4720000,100
20200226,143837630,4720000,100
20200226,143838350,4713700,100
20200226,143838350,4712200,100
20200226,143838350,4712200,100
20200226,143838350,4711000,100
20200226,143839600,4719700,200
20200226,143840050,4719700,100
20200226,143840200,4725000,100
20200226,143840680,4719700,100
20200226,143841380,4711000,100
20200226,143841380,4711000,200
20200226,143841630,4719900,100
20200226,143841630,4720000,100
20200226,143842620,4720000,100
20200226,143842730,4720000,100
20200226,143842730,4720000,100
20200226,143842730,4720000,100
20200226,143842730,4711000,600
20200226,143842730,4711000,100
20200226,143843290,4711000,100
20200226,143845460,4720000,100
20200226,143845550,4720000,100
20200226,143845740,4720000,100
20200226,143845820,4720000,100
20200226,143849840,4714900,100
20200226,143850160,4720000,100
20200226,143851450,4714900,200
20200226,143853830,4720000,100
20200226,143853830,4720000,100
20200226,143853830,4720000,100
20200226,143853830,4720000,100
20200226,143853830,4720000,100
20200226,143854600,4720000,200
20200226,143854640,4720000,100
20200226,143858580,4720000,100
20200226,143859260,4719700,100
20200226,143859520,4720000,300
20200226,143859520,4720000,300
20200226,143859790,4719700,100
20200226,143900630,4720000,1500
20200226,143901490,4714900,100
20200226,143901490,4714900,100
20200226,143901770,4720000,400
20200226,143901770,4720000,100
20200226,143901770,4720000,100
20200226,143901770,4720000,100
20200226,143901770,4720000,100
20200226,143901770,4720000,100
20200226,143902590,4720000,100
20200226,143904080,4725900,200
20200226,143907330,4720000,100
20200226,143908640,4725900,100
20200226,143909640,4720000,55
20200226,143911580,4720000,45
20200226,143911970,4720000,100
20200226,143912330,4720000,100
20200226,143912610,4720000,55
20200226,143913900,4720000,45
20200226,143915580,4720000,55
20200226,143915580,4720000,100
20200226,143915580,4725900,100
20200226,143915580,4726000,200
20200226,143915580,4726000,145
20200226,143918620,4720000,100
20200226,143921480,4711400,200
20200226,143923770,4725900,100
20200226,143923770,4725900,100
20200226,143923770,4725900,100
20200226,143923770,4725900,100
20200226,143924170,4725900,100
20200226,143924250,4720100,100
20200226,143927020,4720100,100
20200226,143928640,4720000,100
20200226,143930410,4725600,200
20200226,143930410,4725600,100
20200226,143932420,4711500,100
20200226,143932420,4711500,100
20200226,143935590,4720000,100
20200226,143941930,4720000,700
20200226,143942350,4711700,100
20200226,143942480,4711700,200
20200226,143942600,4720000,400
20200226,143945430,4720000,600
20200226,143948270,4720000,100
20200226,143950520,4720000,100
20200226,143950520,4720000,100
20200226,143951410,4711500,100
20200226,143951640,4720000,100
20200226,143951640,4720000,100
20200226,143951640,4720000,200
20200226,143951640,4720000,100
20200226,143951640,4720000,100
20200226,143952490,4711500,100
20200226,143952490,4711500,100
20200226,143952490,4711500,100
20200226,144000450,4720000,100
20200226,144000450,4720000,100
20200226,144000450,4720000,100
20200226,144000450,4720000,100
20200226,144002480,4711500,100
20200226,144002490,4711500,100
20200226,144002870,4720000,100
20200226,144003670,4720000,100
20200226,144003670,4720000,100
20200226,144004080,4711200,100
20200226,144006290,4711200,100
20200226,144008390,4711200,100
20200226,144011400,4711200,100
20200226,144013510,4711100,100
20200226,144014380,4711200,100
20200226,144014520,4710900,95
20200226,144015560,4711200,101
20200226,144015560,4720000,99
20200226,144015610,4710800,100
20200226,144018130,4720000,1
20200226,144018130,4720000,100
20200226,144018130,4720000,100
20200226,144018130,4720000,100
20200226,144018130,4720000,100
20200226,144018130,4720100,99
20200226,144021670,4720000,100
20200226,144021670,4720000,100
20200226,144021670,4720000,100
20200226,144021670,4720000,100
20200226,144023470,4711200,100
20200226,144023470,4711200,200
20200226,144026080,4711200,100
20200226,144027630,4711000,100
20200226,144029690,4710900,100
20200226,144030220,4711000,100
20200226,144030220,4711000,100
20200226,144030220,4711000,100
20200226,144030220,4711200,100
20200226,144030760,4710300,100
20200226,144031750,4711000,100
20200226,144033640,4710200,100
20200226,144033800,4710100,100
20200226,144033820,4710100,100
20200226,144034180,4710100,100
20200226,144035180,4710100,100
20200226,144035220,4710000,700
20200226,144035230,4710000,100
20200226,144035230,4710000,100
20200226,144035230,4710000,600
20200226,144035230,4710000,200
20200226,144035230,4710000,300
20200226,144035230,4710000,100
20200226,144035230,4710000,500
20200226,144035230,4710000,800
20200226,144035230,4710000,500
20200226,144035230,4710000,200
20200226,144035240,4710000,900
20200226,144035240,4710000,100
20200226,144035240,4710000,100
20200226,144035240,4710000,100
20200226,144035240,4710000,100
20200226,144035240,4710000,100
20200226,144035240,4710000,100
20200226,144035240,4710000,200
20200226,144035240,4710000,100
20200226,144035580,4710000,100
20200226,144035590,4710000,100
20200226,144036590,4708000,100
20200226,144036600,4707000,100
20200226,144036610,4706900,200
20200226,144036750,4706100,100
20200226,144037020,4706100,100
20200226,144037020,4707000,100
20200226,144039600,4703000,100
20200226,144039600,4703000,100
20200226,144039600,4703000,100
20200226,144039620,4703000,100
20200226,144039630,4703000,100
20200226,144039650,4703000,100
20200226,144039660,4703000,100
20200226,144040490,4702200,100
20200226,144041560,4702100,100
20200226,144041720,4702000,100
20200226,144042600,4702000,100
20200226,144042630,4702000,100
20200226,144042800,4702000,100
20200226,144044210,4700900,100
20200226,144045250,4703000,100
20200226,144045250,4707000,100
20200226,144045650,4700100,100
20200226,144047160,4700100,100
20200226,144048330,4700000,100
20200226,144048360,4700000,100
20200226,144051090,4700000,100
20200226,144051090,4700000,100
20200226,144051090,4700000,100
20200226,144051090,4700000,100
20200226,144051090,4700000,100
20200226,144051090,4700000,100
20200226,144051090,4700000,100
20200226,144051090,4700000,100
20200226,144051090,4700000,100
20200226,144051090,4700000,200
20200226,144051650,4700000,200
20200226,144051740,4700000,200
20200226,144052600,4700000,100
20200226,144052600,4700000,100
20200226,144054620,4698800,45
20200226,144054670,4700000,300
20200226,144054670,4700000,100
20200226,144054670,4700000,100
20200226,144054670,4700000,100
20200226,144054670,4700000,100
20200226,144058740,4700000,100
20200226,144058740,4700000,100
20200226,144058740,4700000,100
20200226,144058740,4700000,100
20200226,144058740,4700000,100
20200226,144100280,4700000,100
20200226,144100280,4700000,100
20200226,144100280,4700000,100
20200226,144100280,4700100,100
20200226,144100280,4700100,100
20200226,144100280,4700100,100
20200226,144101220,4703000,100
20200226,144101520,4707000,100
20200226,144102810,4700000,100
20200226,144103380,4700000,100
20200226,144104330,4700000,100
20200226,144107820,4700900,100
20200226,144107820,4700000,100
20200226,144107820,4698800,55
20200226,144107820,4698800,100
20200226,144107820,4698800,100
20200226,144107820,4697600,400
20200226,144107820,4697600,100
20200226,144107820,4697600,200
20200226,144107820,4697600,100
20200226,144107820,4696000,300
20200226,144107820,4695000,100
20200226,144107820,4695000,100
20200226,144107820,4695000,100
20200226,144107820,4695000,100
20200226,144107820,4695000,100
20200226,144107820,4695000,100
20200226,144107830,4695000,37
20200226,144109100,4708000,100
20200226,144115190,4708000,100
20200226,144115190,4708000,100
20200226,144115190,4708000,100
20200226,144122620,4708000,100
20200226,144124710,4700000,100
20200226,144126900,4700000,100
20200226,144127750,4700000,100
20200226,144130120,4705000,3000
20200226,144132410,4700000,100
20200226,144134900,4702000,100
20200226,144136630,4705000,100
20200226,144141390,4701100,100
20200226,144143230,4704900,100
20200226,144143230,4704900,100
20200226,144143230,4705000,900
20200226,144145170,4704900,100
20200226,144145170,4705000,900
20200226,144147540,4701100,200
20200226,144148650,4705000,100
20200226,144148650,4705000,100
20200226,144148650,4705000,100
20200226,144148650,4705000,200
20200226,144150840,4700000,200
20200226,144151710,4705000,100
20200226,144154690,4705000,100
20200226,144155740,4700000,100
20200226,144200160,4700000,100
20200226,144200160,4700000,200
20200226,144200160,4700000,200
20200226,144200170,4700000,100
20200226,144200180,4700000,900
20200226,144201250,4700000,100
20200226,144201460,4699000,100
20200226,144201710,4699000,100
20200226,144202320,4699000,200
20200226,144203920,4700000,100
20200226,144206430,4700000,100
20200226,144208230,4700000,100
20200226,144208230,4700000,100
20200226,144208230,4700000,300
20200226,144211060,4700000,200
20200226,144212600,4698900,100
20200226,144212620,4700000,100
20200226,144212640,4700000,100
20200226,144212640,4700000,100
20200226,144212640,4700000,100
20200226,144212670,4700000,100
20200226,144212680,4700000,100
20200226,144212680,4700000,100
20200226,144212680,4700000,300
20200226,144212680,4700000,100
20200226,144212680,4700000,100
20200226,144212690,4700000,100
20200226,144215060,4710000,100
20200226,144215070,4710000,600
20200226,144218730,4700100,100
20200226,144218730,4700000,100
20200226,144223090,4700100,100
20200226,144223090,4700000,200
20200226,144225300,4700100,300
20200226,144225300,4700000,300
20200226,144225300,4700000,300
20200226,144227050,4700000,200
20200226,144227600,4700000,100
20200226,144228670,4700000,200
20200226,144230600,4698900,100
20200226,144230630,4698900,100
20200226,144231550,4700000,100
20200226,144231550,4700000,400
20200226,144233180,4698900,100
20200226,144233180,4698900,100
20200226,144233180,4698900,100
20200226,144234710,4698900,100
20200226,144236670,4698800,100
20200226,144238380,4698900,100
20200226,144239610,4698800,100
20200226,144242600,4698000,100
20200226,144245600,4696900,100
20200226,144246380,4696900,100
20200226,144246380,4696900,100
20200226,144246380,4696900,100
20200226,144248590,4696000,100
20200226,144248660,4697000,100
20200226,144248790,4697000,100
20200226,144251600,4695800,100
20200226,144252460,4695300,100
20200226,144254610,4695000,100
20200226,144254660,4695000,400
20200226,144254660,4695000,100
20200226,144254660,4695000,100
20200226,144254660,4695000,100
20200226,144254680,4695000,100
20200226,144254810,4695000,100
20200226,144254810,4695000,100
20200226,144257600,4694500,100
20200226,144257680,4694500,100
20200226,144258850,4694000,200
20200226,144258850,4694000,200
20200226,144259340,4694500,100
20200226,144300590,4694000,100
20200226,144300740,4694000,100
20200226,144300790,4694000,100
20200226,144300800,4694500,100
20200226,144300800,4694500,100
20200226,144300810,4694000,100
20200226,144300840,4694000,200
20200226,144300950,4694000,100
20200226,144300950,4694000,200
20200226,144300950,4694000,300
20200226,144303500,4694000,100
20200226,144303500,4694000,200
20200226,144303500,4694500,100
20200226,144303690,4690000,100
20200226,144303780,4690000,100
20200226,144303840,4690000,100
20200226,144303940,4690000,100
20200226,144306790,4688000,100
20200226,144306800,4688000,100
20200226,144306830,4683300,100
20200226,144306830,4683000,100
20200226,144306830,4682800,100
20200226,144306830,4682000,100
20200226,144306830,4681000,100
20200226,144306830,4681000,100
20200226,144306830,4681000,300
20200226,144306830,4680800,100
20200226,144307710,4688000,100
20200226,144311610,4683000,100
20200226,144312710,4688000,100
20200226,144312710,4688000,100
20200226,144312720,4688000,100
20200226,144312740,4688000,100
20200226,144313390,4688000,100
20200226,144314010,4688000,100
20200226,144315970,4690000,500
20200226,144315970,4690000,200
20200226,144317810,4688000,100
20200226,144317810,4680200,100
20200226,144317810,4680100,100
20200226,144317810,4680100,100
20200226,144317810,4680000,200
20200226,144317810,4680000,300
20200226,144317810,4680000,100
20200226,144317810,4680000,100
20200226,144317810,4680000,100
20200226,144317810,4680000,100
20200226,144317810,4680000,100
20200226,144317810,4680000,100
20200226,144317810,4680000,100
20200226,144317810,4680000,100
20200226,144317810,4680000,200
20200226,144317820,4680000,100
20200226,144318770,4688000,100
20200226,144318770,4688000,100
20200226,144318770,4688000,100
20200226,144318770,4688000,100
20200226,144318770,4688000,100
20200226,144318790,4688000,100
20200226,144318790,4688000,100
20200226,144319020,4688000,100
20200226,144320340,4688000,100
20200226,144320470,4688000,100
20200226,144320920,4690000,100
20200226,144321630,4690000,100
20200226,144321630,4690000,100
20200226,144321650,4690000,100
20200226,144321710,4693900,100
20200226,144322320,4690000,100
20200226,144322320,4690000,100
20200226,144322320,4690000,100
20200226,144322320,4690000,100
20200226,144322320,4690000,100
20200226,144322320,4690000,100
20200226,144323770,4690000,100
20200226,144325020,4680100,100
20200226,144325050,4690000,100
20200226,144325160,4693900,100
20200226,144326400,4693900,100
20200226,144326820,4690000,100
20200226,144326820,4680100,100
20200226,144326820,4680000,100
20200226,144326820,4680000,200
20200226,144326820,4678800,100
20200226,144326820,4675600,200
20200226,144326820,4672100,100
20200226,144326820,4672000,100
20200226,144329110,4680000,300
20200226,144330440,4690000,200
20200226,144330440,4690000,100
20200226,144330440,4690000,200
20200226,144330440,4690000,100
20200226,144330440,4690000,100
20200226,144330450,4690000,100
20200226,144330530,4690000,100
20200226,144330530,4690000,100
20200226,144330650,4693500,100
20200226,144330940,4693900,100
20200226,144330940,4694000,100
20200226,144333550,4680200,200
20200226,144333610,4693500,100
20200226,144334150,4693500,100
20200226,144334810,4680200,100
20200226,144337100,4680200,200
20200226,144337900,4694100,100
20200226,144339580,4680000,100
20200226,144339580,4672300,100
20200226,144339630,4693400,100
20200226,144340080,4672300,200
20200226,144340080,4672200,200
20200226,144340090,4680100,200
20200226,144341170,4680500,100
20200226,144341570,4680200,100
20200226,144342850,4680000,400
20200226,144345750,4680200,300
20200226,144345900,4693000,100
20200226,144346990,4681000,100
20200226,144347090,4693000,100
20200226,144348640,4693000,100
20200226,144349310,4681000,100
20200226,144349310,4680200,200
20200226,144349310,4673400,100
20200226,144351650,4680200,100
20200226,144351660,4680200,100
20200226,144352630,4692900,100
20200226,144354600,4681000,100
20200226,144355720,4681000,100
20200226,144357710,4689900,100
20200226,144358530,4681000,100
20200226,144358530,4681000,100
20200226,144358530,4681000,100
20200226,144358530,4674800,200
20200226,144358530,4674600,100
20200226,144358530,4673800,800
20200226,144358530,4673600,100
20200226,144358530,4673500,500
20200226,144358530,4673500,500
20200226,144358530,4673500,200
20200226,144358530,4673500,200
20200226,144358530,4673500,300
20200226,144358530,4673500,400
20200226,144359090,4673500,100
20200226,144359120,4673400,400
20200226,144359120,4673400,100
20200226,144359120,4673000,100
20200226,144359190,4673500,100
20200226,144359320,4673500,100
20200226,144359490,4673500,100
20200226,144359500,4673500,1000
20200226,144359840,4675200,100
20200226,144359840,4672600,100
20200226,144400900,4689900,300
20200226,144400940,4681000,200
20200226,144402350,4676000,100
20200226,144403630,4680200,200
20200226,144403660,4680200,100
20200226,144403710,4680200,100
20200226,144403710,4680200,200
20200226,144405640,4683000,100
20200226,144405640,4676000,100
20200226,144405640,4673600,100
20200226,144405640,4672500,200
20200226,144405640,4672500,100
20200226,144409610,4689900,100
20200226,144409610,4689900,100
20200226,144409720,4689900,100
20200226,144412720,4687500,100
20200226,144413970,4689800,100
20200226,144415770,4687500,100
20200226,144416270,4689800,100
20200226,144418640,4680100,100
20200226,144418860,4677000,100
20200226,144419830,4677000,100
20200226,144419860,4677000,100
20200226,144419890,4675100,100
20200226,144421670,4680100,100
20200226,144421750,4675100,100
20200226,144424610,4681000,100
20200226,144424880,4681000,100
20200226,144426260,4680000,100
20200226,144427800,4680000,100
20200226,144430630,4681000,100
20200226,144430720,4687500,100
20200226,144432290,4681000,100
20200226,144433130,4673100,100
20200226,144433130,4673100,100
20200226,144434270,4680000,100
20200226,144435180,4680000,100
20200226,144435180,4673000,100
20200226,144443380,4681000,200
20200226,144445700,4689800,100
20200226,144445700,4689900,5900
20200226,144448640,4680000,800
20200226,144450150,4680000,300
20200226,144450210,4680000,300
20200226,144450360,4680000,200
20200226,144451610,4680000,100
20200226,144452220,4680000,100
20200226,144452220,4680000,100
20200226,144452220,4673300,100
20200226,144452220,4673300,100
20200226,144452220,4673300,100
20200226,144452220,4673300,100
20200226,144453620,4681000,100
20200226,144453620,4689900,4100
20200226,144453620,4689900,200
20200226,144453620,4689900,400
20200226,144453620,4689900,200
20200226,144454410,4689900,100
20200226,144454410,4690000,100
20200226,144454410,4692700,100
20200226,144454410,4692800,100
20200226,144454410,4692900,100
20200226,144456910,4689900,100
20200226,144457470,4680000,100
20200226,144458600,4689900,100
20200226,144500690,4689900,100
20200226,144500690,4692900,100
20200226,144500820,4692900,100
20200226,144500820,4693000,200
20200226,144502580,4692900,100
20200226,144503110,4680000,100
20200226,144503110,4680000,100
20200226,144504220,4690000,100
20200226,144504250,4690000,100
20200226,144504330,4690000,100
20200226,144504460,4690000,100
20200226,144504560,4692900,100
20200226,144504570,4692900,100
20200226,144505670,4692900,100
20200226,144505930,4692900,100
20200226,144505950,4692900,100
20200226,144506010,4692900,100
20200226,144506620,4692900,100
20200226,144508120,4692900,100
20200226,144508210,4693000,100
20200226,144508210,4692900,100
20200226,144508210,4692900,100
20200226,144508210,4692900,100
20200226,144508210,4692900,200
20200226,144508210,4692900,100
20200226,144508540,4693000,100
20200226,144508540,4693000,100
20200226,144508760,4693000,100
20200226,144508850,4692900,100
