trading_day,time,ap1,ap2,ap3,ap4,ap5,av1,av2,av3,av4,av5,bp1,bp2,bp3,bp4,bp5,bv1,bv2,bv3,bv4,bv5
20200226,111136000,4713000.0,4714000.0,4714300.0,4714500.0,4714800.0,289,100,500,200,100,4710000.0,4699900.0,4695000.0,4689900.0,4681100.0,1300,1700,100,100,200
20200226,111139000,4713000.0,4714000.0,4714300.0,4714500.0,4714800.0,289,100,500,200,100,4710000.0,4699900.0,4695000.0,4689900.0,4681100.0,1200,1700,100,100,200
20200226,111142000,4714300.0,4714500.0,4714800.0,4715000.0,4717600.0,500,200,100,400,200,4714000.0,4710000.0,4699900.0,4695000.0,4689900.0,511,1400,1600,100,100
20200226,111145000,4713900.0,4714200.0,4714300.0,4714500.0,4714800.0,100,100,500,200,100,4710000.0,4699900.0,4695000.0,4689900.0,4681100.0,1211,1600,100,100,200
20200226,111148000,4714200.0,4714300.0,4714500.0,4714800.0,4715000.0,100,600,100,100,400,4710000.0,4699900.0,4695000.0,4689900.0,4681100.0,1311,100,100,100,200
20200226,111151000,4714200.0,4714300.0,4714500.0,4714800.0,4715000.0,200,500,100,100,300,4710000.0,4699900.0,4695000.0,4689900.0,4681100.0,1311,100,100,100,200
20200226,111154000,4714200.0,4714300.0,4714500.0,4714800.0,4715000.0,300,500,100,100,300,4710000.0,4699900.0,4695000.0,4689900.0,4681100.0,1311,100,100,100,200
20200226,111157000,4714000.0,4714200.0,4714300.0,4714500.0,4714800.0,100,300,500,100,100,4710000.0,4699900.0,4695000.0,4689900.0,4681100.0,1411,100,100,100,200
20200226,111200000,4714000.0,4714200.0,4714300.0,4714500.0,4714800.0,200,300,500,100,100,4710000.0,4699900.0,4695000.0,4689900.0,4681100.0,1411,100,100,100,200
20200226,111203000,4714000.0,4714200.0,4714300.0,4714500.0,4714800.0,300,300,500,100,100,4710000.0,4699900.0,4695000.0,4689900.0,4681100.0,1411,100,100,100,200
20200226,111206000,4714000.0,4714100.0,4714200.0,4714300.0,4714500.0,400,600,300,500,100,4710000.0,4699900.0,4695000.0,4689900.0,4681100.0,1311,100,100,100,200
20200226,111209000,4713900.0,4714000.0,4714100.0,4714200.0,4714300.0,100,400,600,300,500,4710000.0,4699900.0,4695000.0,4689900.0,4681100.0,1411,100,100,100,200
20200226,111212000,4713500.0,4713800.0,4713900.0,4714000.0,4714100.0,100,500,300,600,600,4710000.0,4699900.0,4695000.0,4689900.0,4681100.0,1411,100,100,100,200
20200226,111215000,4713500.0,4713800.0,4713900.0,4714000.0,4714100.0,100,500,900,500,600,4710100.0,4710000.0,4699900.0,4695000.0,4689900.0,1500,1411,100,100,100
20200226,111218000,4713500.0,4713600.0,4713800.0,4713900.0,4714000.0,200,500,500,900,500,4710100.0,4710000.0,4699900.0,4695000.0,4689900.0,1500,1311,100,100,100
20200226,111221000,4713500.0,4713600.0,4713800.0,4713900.0,4714000.0,200,500,500,900,400,4710100.0,4710000.0,4699900.0,4695000.0,4689900.0,1600,1211,100,100,100
20200226,111224000,4713000.0,4713600.0,4713800.0,4713900.0,4714000.0,100,500,500,900,400,4710100.0,4710000.0,4699900.0,4695000.0,4689900.0,1600,1211,100,100,100
20200226,111227000,4713000.0,4713400.0,4713600.0,4713800.0,4713900.0,100,200,500,500,800,4710100.0,4710000.0,4699900.0,4695000.0,4689900.0,1600,1211,100,100,100
20200226,111230000,4713400.0,4713600.0,4713900.0,4714000.0,4714200.0,200,500,700,300,100,4710100.0,4710000.0,4699900.0,4695000.0,4689900.0,1700,1111,100,100,100
20200226,111233000,4713000.0,4713400.0,4713500.0,4713600.0,4713900.0,900,200,100,500,200,4710100.0,4710000.0,4699900.0,4695000.0,4689900.0,1700,1111,100,100,100
20200226,111236000,4712700.0,4712900.0,4713000.0,4713400.0,4713500.0,100,100,1000,200,100,4710100.0,4710000.0,4699900.0,4695000.0,4689900.0,1700,1111,100,100,100
20200226,111239000,4712700.0,4712900.0,4713000.0,4713300.0,4713400.0,100,100,1300,600,200,4710100.0,4710000.0,4699900.0,4695000.0,4689900.0,1700,1111,100,100,100
20200226,111242000,4712700.0,4712900.0,4713000.0,4713300.0,4713400.0,200,100,1300,600,200,4710100.0,4710000.0,4699900.0,4695000.0,4689900.0,1700,1111,100,100,100
20200226,111245000,4712600.0,4712700.0,4712800.0,4712900.0,4713000.0,500,400,100,100,1300,4710100.0,4710000.0,4699900.0,4695000.0,4689900.0,1500,1111,100,100,100
20200226,111248000,4712600.0,4712700.0,4712800.0,4712900.0,4713000.0,900,400,100,100,1100,4710100.0,4710000.0,4699900.0,4695000.0,4689900.0,1500,1111,100,100,100
20200226,111251000,4710000.0,4710100.0,4712500.0,4712600.0,4712700.0,189,200,100,1000,400,4699900.0,4695000.0,4689900.0,4681100.0,4681000.0,100,100,100,200,100
20200226,111254000,4710000.0,4710100.0,4712500.0,4712600.0,4712700.0,100,200,200,900,300,4699900.0,4695000.0,4689900.0,4681100.0,4681000.0,200,100,100,200,100
20200226,111257000,4709900.0,4710000.0,4710100.0,4712500.0,4712600.0,100,200,100,200,800,4699900.0,4695000.0,4689900.0,4681100.0,4681000.0,200,100,100,200,100
20200226,111300000,4709900.0,4710000.0,4710100.0,4712000.0,4712500.0,200,300,300,500,200,4699900.0,4695000.0,4689900.0,4681100.0,4681000.0,100,100,100,200,100
20200226,111303000,4709800.0,4709900.0,4710000.0,4710100.0,4712000.0,100,300,300,300,500,4699900.0,4695000.0,4689900.0,4681100.0,4681000.0,100,100,100,200,100
20200226,111306000,4709800.0,4709900.0,4710000.0,4710100.0,4712000.0,200,300,300,300,500,4700000.0,4699900.0,4695000.0,4689900.0,4681100.0,200,100,100,100,200
20200226,111309000,4709800.0,4709900.0,4710000.0,4710100.0,4712000.0,100,300,300,300,500,4700000.0,4699900.0,4695000.0,4689900.0,4681100.0,200,100,100,100,200
20200226,111312000,4709800.0,4709900.0,4710000.0,4710100.0,4712000.0,200,300,300,300,500,4700000.0,4699900.0,4695000.0,4689900.0,4681100.0,200,100,100,100,200
20200226,111315000,4710000.0,4710100.0,4712000.0,4712300.0,4712500.0,300,100,500,100,200,4709900.0,4700000.0,4699900.0,4695000.0,4689900.0,500,300,100,100,100
20200226,111318000,4710000.0,4710100.0,4712000.0,4712300.0,4712500.0,200,100,500,100,100,4709900.0,4700000.0,4699900.0,4695000.0,4689900.0,600,200,100,100,100
20200226,111321000,4710000.0,4710100.0,4712000.0,4712300.0,4712500.0,200,100,500,100,100,4709900.0,4700000.0,4699900.0,4695000.0,4689900.0,100,200,100,100,100
20200226,111324000,4709900.0,4710000.0,4710100.0,4712000.0,4712300.0,100,300,100,500,100,4700000.0,4699900.0,4695000.0,4689900.0,4681100.0,200,100,100,100,500
20200226,111327000,4709900.0,4710000.0,4710100.0,4712000.0,4712300.0,200,200,100,500,100,4700000.0,4699900.0,4695000.0,4689900.0,4681100.0,200,100,200,100,500
20200226,111330000,4710000.0,4710100.0,4712000.0,4712300.0,4712500.0,200,100,500,100,100,4709900.0,4700000.0,4699900.0,4695000.0,4689900.0,300,200,100,200,100
20200226,111333000,4700000.0,4709900.0,4710000.0,4710100.0,4712000.0,800,200,200,100,500,4699900.0,4695000.0,4689900.0,4681100.0,4681000.0,100,100,100,500,100
20200226,111336000,4700000.0,4709000.0,4709900.0,4710000.0,4710100.0,800,900,200,200,100,4699900.0,4695000.0,4689900.0,4681100.0,4681000.0,100,100,100,600,100
20200226,111339000,4699900.0,4700000.0,4709000.0,4709900.0,4710000.0,100,100,900,200,200,4695900.0,4695000.0,4689900.0,4681100.0,4681000.0,100,100,100,600,100
20200226,111342000,4699800.0,4699900.0,4700000.0,4709000.0,4709900.0,200,200,100,1000,300,4695900.0,4695000.0,4689900.0,4681100.0,4681000.0,100,100,100,600,100
20200226,111345000,4699800.0,4699900.0,4700000.0,4709000.0,4709900.0,200,200,100,1000,300,4695000.0,4689900.0,4681100.0,4681000.0,4680300.0,100,100,600,100,100
20200226,111348000,4699800.0,4699900.0,4700000.0,4709000.0,4709900.0,300,200,100,1000,300,4695000.0,4691000.0,4689900.0,4681100.0,4681000.0,100,200,100,600,100
20200226,111351000,4709000.0,4709900.0,4710000.0,4710100.0,4712500.0,1000,300,300,100,100,4691000.0,4689900.0,4681100.0,4681000.0,4680300.0,200,100,600,100,100
20200226,111354000,4708900.0,4709000.0,4709900.0,4710000.0,4710100.0,200,1000,400,300,100,4691000.0,4689900.0,4681100.0,4681000.0,4680300.0,300,100,500,100,100
20200226,111357000,4708700.0,4708900.0,4709000.0,4709900.0,4710000.0,100,500,1000,400,300,4691000.0,4689900.0,4681100.0,4681000.0,4680300.0,300,100,500,100,100
20200226,111400000,4708600.0,4708700.0,4708900.0,4709000.0,4709900.0,100,100,500,1000,400,4691000.0,4689900.0,4681100.0,4681000.0,4680300.0,700,100,600,100,100
20200226,111403000,4708600.0,4708700.0,4708900.0,4709000.0,4709900.0,100,100,500,1000,400,4691000.0,4689900.0,4681100.0,4681000.0,4680300.0,600,100,600,100,100
20200226,111406000,4708000.0,4708900.0,4709000.0,4709900.0,4710000.0,300,500,1000,400,500,4691100.0,4691000.0,4689900.0,4681100.0,4681000.0,200,600,100,600,100
20200226,111409000,4708000.0,4708500.0,4708900.0,4709000.0,4709900.0,200,100,500,1000,400,4691100.0,4691000.0,4689900.0,4681100.0,4681000.0,600,200,100,600,100
20200226,111412000,4708000.0,4708500.0,4708900.0,4709000.0,4709900.0,200,100,500,1000,400,4691200.0,4691100.0,4691000.0,4689900.0,4681100.0,100,700,100,100,600
20200226,111415000,4707500.0,4708000.0,4708500.0,4708900.0,4709000.0,100,200,100,500,1000,4691200.0,4691100.0,4691000.0,4689900.0,4681100.0,300,300,100,100,600
20200226,111418000,4707000.0,4708000.0,4708500.0,4708900.0,4709000.0,100,200,100,500,1000,4691300.0,4691200.0,4691100.0,4691000.0,4689900.0,200,300,100,100,100
20200226,111421000,4707000.0,4708000.0,4708500.0,4708900.0,4709000.0,100,200,100,500,1000,4691600.0,4691300.0,4691100.0,4691000.0,4689900.0,100,500,100,100,100
20200226,111424000,4707000.0,4708000.0,4708900.0,4709000.0,4709900.0,600,200,500,1000,400,4691600.0,4691300.0,4691000.0,4689900.0,4681100.0,400,300,100,100,600
20200226,111427000,4707000.0,4708000.0,4708900.0,4709000.0,4709900.0,600,200,500,1000,400,4691600.0,4691300.0,4691000.0,4689900.0,4681100.0,600,100,100,100,600
20200226,111430000,4706500.0,4706900.0,4707000.0,4708000.0,4708900.0,100,100,600,300,500,4691600.0,4691000.0,4689900.0,4681100.0,4681000.0,500,100,100,600,100
20200226,111433000,4706500.0,4706900.0,4707000.0,4708000.0,4708900.0,100,100,700,300,500,4691700.0,4691600.0,4691000.0,4689900.0,4681100.0,200,500,100,100,600
20200226,111436000,4706500.0,4706900.0,4707000.0,4708000.0,4708900.0,1200,100,700,300,500,4691700.0,4691600.0,4691000.0,4689900.0,4681100.0,700,100,100,100,600
20200226,111439000,4706400.0,4706900.0,4707000.0,4708000.0,4709000.0,300,100,700,300,1000,4691700.0,4691000.0,4689900.0,4681100.0,4681000.0,800,100,100,600,100
20200226,111442000,4706000.0,4706400.0,4706900.0,4707000.0,4708000.0,100,300,100,700,300,4692000.0,4691800.0,4691700.0,4691000.0,4689900.0,100,200,900,100,200
20200226,111445000,4706400.0,4707000.0,4708000.0,4709000.0,4709900.0,300,700,300,1000,400,4692100.0,4692000.0,4691800.0,4691700.0,4691000.0,400,400,200,500,100
20200226,111448000,4706300.0,4706400.0,4706500.0,4707000.0,4708000.0,100,200,100,500,300,4692200.0,4692100.0,4692000.0,4691800.0,4691700.0,500,500,100,200,400
20200226,111451000,4706000.0,4706300.0,4706500.0,4707000.0,4708000.0,200,100,100,500,300,4692300.0,4692200.0,4692100.0,4691800.0,4691700.0,200,600,100,200,400
20200226,111454000,4706000.0,4706300.0,4706500.0,4707000.0,4708000.0,300,100,200,500,300,4692500.0,4692300.0,4692200.0,4692100.0,4691800.0,100,800,300,100,200
20200226,111457000,4706000.0,4706300.0,4706500.0,4707000.0,4708000.0,600,100,200,500,300,4692600.0,4692500.0,4692300.0,4692200.0,4692100.0,400,500,600,200,100
20200226,111500000,4706000.0,4706300.0,4706500.0,4707000.0,4708000.0,1000,100,200,500,300,4692700.0,4692600.0,4692500.0,4692300.0,4692200.0,200,400,200,400,200
20200226,111503000,4705800.0,4706000.0,4706300.0,4706500.0,4707000.0,100,900,100,200,500,4692800.0,4692700.0,4692600.0,4692500.0,4692100.0,200,400,200,200,100
20200226,111506000,4705800.0,4706000.0,4706500.0,4707000.0,4708000.0,100,900,200,500,300,4692800.0,4692700.0,4692500.0,4692100.0,4691700.0,500,300,100,100,100
20200226,111509000,4705800.0,4706000.0,4706500.0,4707000.0,4708000.0,600,900,200,500,300,4693000.0,4692800.0,4692500.0,4692100.0,4691700.0,300,600,100,100,100
20200226,111512000,4705600.0,4705800.0,4706000.0,4706500.0,4707000.0,100,600,900,200,500,4693400.0,4693000.0,4692800.0,4692500.0,4692100.0,100,500,500,100,100
20200226,111515000,4705600.0,4705800.0,4706000.0,4706500.0,4707000.0,200,600,900,200,500,4693400.0,4693100.0,4693000.0,4692800.0,4692500.0,400,200,400,100,100
20200226,111518000,4705300.0,4705600.0,4705800.0,4706000.0,4706500.0,100,200,600,900,200,4693500.0,4693400.0,4693100.0,4693000.0,4692800.0,200,500,200,300,100
20200226,111521000,4705300.0,4705600.0,4705700.0,4705800.0,4706000.0,200,200,100,600,800,4693500.0,4693400.0,4693100.0,4692800.0,4692500.0,200,200,200,100,100
20200226,111524000,4705000.0,4705300.0,4705600.0,4705700.0,4705800.0,100,200,200,100,600,4693500.0,4693400.0,4693100.0,4692800.0,4692500.0,200,200,200,100,100
20200226,111527000,4705000.0,4705300.0,4705600.0,4705700.0,4705800.0,100,200,100,100,500,4694000.0,4693500.0,4693400.0,4692800.0,4692500.0,300,400,200,100,100
20200226,111530000,4706500.0,4707000.0,4708000.0,4709000.0,4709900.0,200,500,200,1000,400,4706000.0,4705300.0,4694000.0,4693500.0,4693400.0,3700,100,700,200,100
20200226,111533000,4709000.0,4709900.0,4710000.0,4710100.0,4712900.0,1000,400,1700,100,200,4706500.0,4706000.0,4705300.0,4694000.0,4693500.0,200,4000,100,400,100
20200226,111536000,4709000.0,4709900.0,4710000.0,4710100.0,4712900.0,1000,400,1700,100,200,4706500.0,4706000.0,4705300.0,4704700.0,4694000.0,400,3700,100,100,400
20200226,111539000,4709000.0,4709900.0,4710000.0,4710100.0,4712900.0,900,400,1700,100,200,4706600.0,4706500.0,4706000.0,4705300.0,4704700.0,100,400,3700,100,100
20200226,111542000,4709000.0,4709900.0,4710000.0,4710100.0,4712900.0,400,400,1700,100,200,4706600.0,4706500.0,4706000.0,4705300.0,4704700.0,300,200,3700,100,100
20200226,111545000,4710000.0,4710100.0,4712900.0,4713000.0,4713400.0,900,100,200,2300,100,4706600.0,4706500.0,4706000.0,4705300.0,4704700.0,400,100,3700,100,100
20200226,111548000,4710000.0,4710100.0,4712900.0,4713000.0,4713400.0,300,100,200,2300,100,4706800.0,4706600.0,4706500.0,4706000.0,4705300.0,100,400,100,3700,100
20200226,111551000,4712900.0,4713000.0,4713400.0,4713600.0,4713800.0,200,2300,100,500,200,4710000.0,4709000.0,4706800.0,4706600.0,4706500.0,100,100,400,100,100
20200226,111554000,4712900.0,4713000.0,4713400.0,4713600.0,4713800.0,300,2300,100,500,200,4710000.0,4709000.0,4706800.0,4706600.0,4706500.0,400,100,100,100,100
20200226,111557000,4712900.0,4713000.0,4713400.0,4713600.0,4713800.0,300,2300,100,500,200,4710000.0,4709000.0,4706600.0,4706500.0,4706000.0,500,100,100,100,3700
20200226,111600000,4712800.0,4712900.0,4713000.0,4713400.0,4713600.0,300,300,2300,100,500,4710000.0,4709000.0,4706600.0,4706500.0,4706000.0,500,100,100,100,3700
20200226,111603000,4712500.0,4712800.0,4712900.0,4713000.0,4713400.0,100,300,300,2300,100,4710000.0,4709000.0,4706600.0,4706500.0,4706000.0,300,100,100,100,3700
20200226,111606000,4712000.0,4712800.0,4713000.0,4713400.0,4713600.0,500,200,600,100,500,4710000.0,4706600.0,4706500.0,4706000.0,4700000.0,100,100,100,3700,100
20200226,111609000,4712000.0,4712800.0,4713000.0,4713400.0,4713600.0,300,200,600,100,500,4710000.0,4706600.0,4706500.0,4706000.0,4700000.0,300,100,100,3700,100
20200226,111612000,4712000.0,4712800.0,4713000.0,4713400.0,4713600.0,400,200,600,100,600,4710000.0,4706600.0,4706500.0,4706000.0,4700000.0,300,100,100,3700,100
20200226,111615000,4712000.0,4712800.0,4713000.0,4713400.0,4713600.0,300,200,600,100,600,4710000.0,4706600.0,4706500.0,4706000.0,4700000.0,300,100,100,3700,100
20200226,111618000,4712800.0,4713000.0,4713400.0,4713600.0,4713800.0,200,600,100,600,200,4710000.0,4706600.0,4706500.0,4706000.0,4700000.0,4700,100,100,3700,100
20200226,111621000,4711900.0,4712800.0,4713000.0,4713400.0,4713600.0,100,200,600,100,600,4710000.0,4706600.0,4706500.0,4706000.0,4700000.0,3700,100,100,3700,100
20200226,111624000,4711900.0,4712800.0,4713000.0,4713400.0,4713600.0,100,200,600,100,600,4710200.0,4710000.0,4706600.0,4706500.0,4706000.0,100,3700,100,100,3700
20200226,111627000,4712800.0,4713000.0,4713400.0,4713600.0,4713800.0,300,600,100,600,200,4710200.0,4710000.0,4706500.0,4706000.0,4703000.0,100,3700,100,3700,400
20200226,111630000,4712800.0,4713000.0,4713400.0,4713600.0,4713800.0,300,600,100,600,200,4712000.0,4710200.0,4710000.0,4706500.0,4706000.0,1700,100,3700,100,3700
20200226,111633000,4712800.0,4712900.0,4713000.0,4713400.0,4713600.0,200,100,600,100,600,4712000.0,4710200.0,4710000.0,4706500.0,4706000.0,1700,100,3700,100,3700
20200226,111636000,4712800.0,4712900.0,4713000.0,4713400.0,4713600.0,200,100,600,100,700,4712000.0,4710000.0,4706500.0,4706000.0,4703000.0,1700,3700,100,3700,400
20200226,111639000,4712100.0,4712800.0,4712900.0,4713000.0,4713400.0,100,200,100,600,100,4712000.0,4710000.0,4706500.0,4706000.0,4703000.0,1600,3700,100,3700,400
20200226,111642000,4712100.0,4712700.0,4712800.0,4712900.0,4713000.0,100,100,300,100,600,4712000.0,4710000.0,4706500.0,4706000.0,4703000.0,400,3700,100,3700,400
20200226,111645000,4712100.0,4712700.0,4712800.0,4712900.0,4713000.0,100,100,300,100,600,4712000.0,4710000.0,4706500.0,4706000.0,4703000.0,500,3700,100,3700,400
20200226,111648000,4712700.0,4712800.0,4712900.0,4713000.0,4713400.0,100,500,100,600,100,4712000.0,4710000.0,4706500.0,4706000.0,4703000.0,500,3700,100,3700,400
20200226,111651000,4712700.0,4712800.0,4712900.0,4713000.0,4713400.0,100,500,100,600,100,4712000.0,4710000.0,4706500.0,4706000.0,4700000.0,400,3700,100,3700,100
20200226,111654000,4712800.0,4712900.0,4713000.0,4713400.0,4713500.0,400,100,600,100,100,4712000.0,4710000.0,4706500.0,4706000.0,4700000.0,400,3700,100,3700,100
20200226,111657000,4712800.0,4712900.0,4713000.0,4713400.0,4713500.0,400,100,600,100,100,4712000.0,4710000.0,4706500.0,4706000.0,4700000.0,700,3700,100,3700,100
20200226,111700000,4712600.0,4712800.0,4712900.0,4713000.0,4713400.0,500,400,100,700,100,4712000.0,4710000.0,4706500.0,4706000.0,4700000.0,700,3700,100,3700,100
20200226,111706000,4712600.0,4712800.0,4712900.0,4713000.0,4713400.0,500,500,100,700,100,4712000.0,4710000.0,4706500.0,4706000.0,4700000.0,600,3700,100,3700,100
20200226,111709000,4712600.0,4712800.0,4712900.0,4713000.0,4713400.0,500,500,100,700,100,4712000.0,4710000.0,4706500.0,4706000.0,4700000.0,100,3700,100,3700,100
20200226,111712000,4712600.0,4712800.0,4712900.0,4713000.0,4713400.0,500,700,100,700,100,4710000.0,4706500.0,4706000.0,4700000.0,4693400.0,3700,100,3700,100,100
20200226,111715000,4712600.0,4712800.0,4712900.0,4713000.0,4713400.0,600,1300,100,700,100,4710000.0,4706500.0,4706000.0,4700000.0,4693400.0,3700,100,3700,100,100
20200226,111718000,4712000.0,4712600.0,4712800.0,4712900.0,4713000.0,200,600,1300,100,700,4710000.0,4706500.0,4706000.0,4700000.0,4693400.0,2600,100,3700,100,100
20200226,111721000,4712000.0,4712500.0,4712600.0,4712800.0,4712900.0,400,200,500,1300,100,4710000.0,4706500.0,4706000.0,4700000.0,4693400.0,2500,100,3700,100,100
20200226,111724000,4708900.0,4710000.0,4712000.0,4712500.0,4712600.0,200,2000,700,200,500,4706500.0,4706000.0,4700000.0,4693400.0,4691000.0,100,3700,100,100,100
20200226,111727000,4708900.0,4710000.0,4712000.0,4712500.0,4712600.0,300,2000,600,200,500,4706000.0,4700000.0,4693400.0,4691000.0,4690000.0,1900,100,100,100,400
20200226,111730000,4708900.0,4712000.0,4712500.0,4712600.0,4712800.0,400,400,200,500,1000,4700000.0,4693400.0,4691000.0,4690100.0,4690000.0,100,100,100,200,500
20200226,111733000,4700000.0,4708900.0,4712000.0,4712500.0,4712600.0,1900,400,500,200,500,4693900.0,4693400.0,4690100.0,4690000.0,4689900.0,100,100,300,400,100
20200226,111736000,4700000.0,4708900.0,4712000.0,4712500.0,4712600.0,1600,300,500,200,500,4693400.0,4690100.0,4690000.0,4689900.0,4681300.0,100,200,400,100,100
20200226,111739000,4700000.0,4708900.0,4712000.0,4712500.0,4712600.0,1400,300,500,200,500,4693400.0,4690100.0,4690000.0,4689900.0,4681300.0,100,200,400,100,100
20200226,111742000,4708900.0,4712000.0,4712500.0,4712600.0,4712800.0,200,500,200,500,400,4700000.0,4693400.0,4690100.0,4690000.0,4689900.0,3000,100,200,400,100
20200226,111745000,4708900.0,4712000.0,4712500.0,4712600.0,4712800.0,200,500,300,500,400,4700000.0,4690100.0,4690000.0,4689900.0,4681300.0,3100,200,300,100,100
20200226,111748000,4708900.0,4712000.0,4712500.0,4712600.0,4712800.0,200,500,300,500,400,4700000.0,4690100.0,4690000.0,4689900.0,4681300.0,3000,200,300,100,100
20200226,111751000,4708900.0,4712000.0,4712500.0,4712600.0,4712800.0,200,500,300,500,400,4700000.0,4690100.0,4690000.0,4689900.0,4681300.0,3000,200,300,100,100
20200226,111754000,4711000.0,4712000.0,4712500.0,4712600.0,4712800.0,100,500,300,500,400,4700000.0,4690100.0,4690000.0,4689900.0,4681300.0,3000,200,300,100,100
20200226,111757000,4711000.0,4712000.0,4712500.0,4712600.0,4712800.0,100,500,300,500,400,4700200.0,4700000.0,4690100.0,4690000.0,4689900.0,200,2300,200,300,100
20200226,111800000,4711000.0,4712000.0,4712500.0,4712600.0,4712800.0,200,500,300,500,400,4700200.0,4700000.0,4690100.0,4690000.0,4689900.0,300,2200,200,300,100
20200226,111803000,4710800.0,4711000.0,4712000.0,4712500.0,4712600.0,100,200,500,300,500,4700200.0,4700000.0,4690100.0,4690000.0,4689900.0,300,2200,200,300,100
20200226,111806000,4710800.0,4711000.0,4712000.0,4712500.0,4712600.0,100,100,500,300,500,4700200.0,4700000.0,4690100.0,4690000.0,4689900.0,300,2200,200,300,100
20200226,111809000,4710800.0,4711000.0,4711800.0,4712000.0,4712500.0,200,100,100,500,300,4700200.0,4700000.0,4690100.0,4690000.0,4689900.0,300,2200,200,300,100
20200226,111812000,4710500.0,4710800.0,4711000.0,4711800.0,4712000.0,200,200,100,100,500,4700200.0,4700000.0,4690100.0,4690000.0,4689900.0,200,2200,200,300,100
20200226,111815000,4710500.0,4710800.0,4711000.0,4711800.0,4711900.0,300,200,100,100,100,4700200.0,4700000.0,4690100.0,4690000.0,4689900.0,200,2200,200,300,100
20200226,111818000,4710500.0,4710800.0,4711000.0,4711800.0,4711900.0,200,100,100,100,100,4700200.0,4700000.0,4690100.0,4690000.0,4689900.0,100,2300,200,300,100
20200226,111821000,4710500.0,4710800.0,4711000.0,4711800.0,4711900.0,300,100,100,100,100,4700200.0,4700000.0,4690100.0,4690000.0,4689900.0,100,2300,200,300,100
20200226,111824000,4710000.0,4710300.0,4710500.0,4710800.0,4711000.0,100,100,300,100,100,4700200.0,4700000.0,4690100.0,4690000.0,4689900.0,100,2300,200,400,100
20200226,111827000,4710000.0,4710300.0,4710500.0,4711800.0,4711900.0,200,100,300,100,100,4700200.0,4700000.0,4690100.0,4690000.0,4689900.0,100,2300,200,400,100
20200226,111830000,4710000.0,4710500.0,4711800.0,4711900.0,4712000.0,300,300,100,100,500,4700200.0,4700000.0,4690100.0,4690000.0,4689900.0,100,2300,200,400,100
20200226,111833000,4710000.0,4710500.0,4711800.0,4711900.0,4712000.0,200,300,100,100,500,4700200.0,4700000.0,4690100.0,4690000.0,4689900.0,100,2300,200,400,100
20200226,111836000,4709900.0,4710000.0,4710300.0,4710500.0,4711800.0,100,200,100,300,100,4700000.0,4690100.0,4690000.0,4689900.0,4681300.0,2300,200,400,100,100
20200226,111839000,4709900.0,4710000.0,4710300.0,4710500.0,4711800.0,100,200,100,200,100,4700000.0,4690100.0,4690000.0,4689900.0,4681300.0,2400,200,400,100,100
20200226,111842000,4709900.0,4710000.0,4710300.0,4710500.0,4711800.0,100,200,100,200,100,4705000.0,4700000.0,4690100.0,4690000.0,4689900.0,3300,2400,200,400,100
20200226,111845000,4709800.0,4709900.0,4710000.0,4710300.0,4710500.0,100,100,200,100,200,4705000.0,4700000.0,4699400.0,4690100.0,4690000.0,3400,2400,100,200,400
20200226,111848000,4709800.0,4709900.0,4710000.0,4710300.0,4710500.0,200,200,200,100,100,4705200.0,4705000.0,4700000.0,4699400.0,4690100.0,100,3400,2400,100,200
20200226,111851000,4709800.0,4709900.0,4710000.0,4710300.0,4711900.0,300,200,200,100,100,4705200.0,4705000.0,4700000.0,4699400.0,4690100.0,200,3300,2400,100,200
20200226,111854000,4709800.0,4709900.0,4710000.0,4710300.0,4711900.0,400,200,200,100,100,4705200.0,4705000.0,4700000.0,4699400.0,4690100.0,200,3300,2400,100,200
20200226,111857000,4709700.0,4709800.0,4709900.0,4710000.0,4710300.0,200,500,200,200,100,4705200.0,4705000.0,4700000.0,4699400.0,4690100.0,900,3300,2400,100,200
20200226,111900000,4709800.0,4709900.0,4710000.0,4711900.0,4712000.0,100,200,200,100,700,4705200.0,4705000.0,4700000.0,4699400.0,4690100.0,1000,3300,2400,100,200
20200226,111903000,4709900.0,4710000.0,4712000.0,4712500.0,4712600.0,300,200,700,100,500,4705300.0,4705200.0,4705000.0,4700000.0,4699400.0,100,1100,3300,2400,100
20200226,111906000,4709900.0,4710000.0,4712000.0,4712500.0,4712600.0,300,200,700,100,500,4705300.0,4705200.0,4705000.0,4700000.0,4699400.0,800,300,3300,2400,100
20200226,111909000,4709900.0,4710000.0,4712000.0,4712500.0,4712600.0,300,200,700,100,500,4705300.0,4705200.0,4705000.0,4700000.0,4699400.0,800,200,3300,2400,100
20200226,111912000,4709900.0,4710000.0,4711500.0,4712000.0,4712500.0,300,200,100,700,100,4705300.0,4705200.0,4705000.0,4700000.0,4699400.0,800,200,3300,2400,100
20200226,111915000,4709900.0,4710000.0,4711500.0,4712000.0,4712500.0,300,100,100,800,100,4705300.0,4705200.0,4705000.0,4700000.0,4699400.0,900,200,3300,2400,100
20200226,111918000,4709900.0,4710000.0,4711500.0,4712000.0,4712500.0,300,100,100,800,100,4705300.0,4705200.0,4705000.0,4700000.0,4699400.0,800,200,3300,2400,100
20200226,111921000,4709900.0,4710000.0,4711500.0,4712000.0,4712500.0,300,200,100,800,100,4705300.0,4705200.0,4705000.0,4700000.0,4699400.0,900,200,3300,2400,100
