episode,step,action,position,midprice,spread,quoted_ask,quoted_bid,ask_level,bid_level,pnl_step,bandh_step
20200226,49683000,7,-400,47419.5,81.0,47486.0,47436.0,4,1,18000.0,-26.5
20200226,49686000,0,-500,47469.0,18.0,47429.0,47409.0,1,1,-23800.0,49.5
20200226,49689000,3,-300,47438.5,77.0,47499.0,47439.0,3,3,18150.0,-30.5
20200226,49692000,8,-300,47429.0,58.0,47488.0,47388.0,5,5,2850.0,-9.5
20200226,49695000,8,-300,47429.5,57.0,47479.0,47379.0,5,5,-150.0,0.5
20200226,49698000,8,-300,47441.5,33.0,47479.0,47379.0,5,5,-3600.0,12.0
20200226,49701000,2,-300,47441.0,32.0,47461.0,47421.0,2,2,150.0,-0.5
20200226,49704000,8,-300,47428.5,57.0,47491.0,47391.0,5,5,3750.0,-12.5
20200226,49707000,0,-400,47428.0,56.0,47438.0,47418.0,1,1,1150.0,-0.5
20200226,49710000,6,-500,47428.0,56.0,47438.0,47388.0,1,4,1000.0,0.0
20200226,49713000,1,-100,47428.0,56.0,47438.0,47388.0,1,4,-13500.0,0.0
20200226,49716000,4,-200,47419.0,34.0,47428.0,47408.0,0,2,1800.0,-9.0
20200226,49719000,8,-200,47419.0,34.0,47469.0,47369.0,5,5,0.0,0.0
20200226,49722000,8,-200,47426.0,48.0,47469.0,47369.0,5,5,-1400.0,7.0
20200226,49725000,3,-200,47440.5,9.0,47456.0,47396.0,3,3,-2900.0,14.5
20200226,49728000,3,-200,47446.0,20.0,47470.0,47410.0,3,3,-1100.0,5.5
20200226,49731000,0,-100,47427.0,46.0,47456.0,47436.0,1,1,4400.0,-19.0
20200226,49734000,2,-100,47443.0,14.0,47447.0,47407.0,2,2,-1600.0,16.0
20200226,49737000,6,-200,47443.0,14.0,47453.0,47403.0,1,4,400.0,0.0
20200226,49740000,6,-200,47441.5,11.0,47453.0,47403.0,1,4,300.0,-1.5
20200226,49743000,1,-200,47444.0,8.0,47451.0,47401.0,1,4,500.0,2.5
20200226,49746000,8,-200,47444.0,8.0,47494.0,47394.0,5,5,0.0,0.0
20200226,49749000,2,-200,47468.5,17.0,47464.0,47424.0,2,2,-4900.0,24.5
20200226,49752000,2,-200,47468.5,17.0,47488.0,47448.0,2,2,0.0,0.0
20200226,49755000,6,-200,47468.5,17.0,47478.0,47428.0,1,4,0.0,0.0
20200226,49758000,6,-300,47470.0,18.0,47478.0,47428.0,1,4,-900.0,1.5
20200226,49761000,1,-100,47470.0,18.0,47480.0,47430.0,1,4,-2100.0,0.0
20200226,49764000,2,-100,47478.0,2.0,47490.0,47450.0,2,2,-800.0,8.0
20200226,49767000,6,-300,47484.5,11.0,47488.0,47438.0,1,4,-750.0,6.5
20200226,49770000,2,-300,47484.5,11.0,47504.0,47464.0,2,2,0.0,0.0
20200226,49773000,3,-300,47489.0,2.0,47514.0,47454.0,3,3,-1350.0,4.5
20200226,49776000,6,-300,47491.0,6.0,47499.0,47449.0,1,4,-600.0,2.0
20200226,49779000,1,0,47495.5,1.0,47501.0,47451.0,1,4,-900.0,4.5
20200226,49782000,3,0,47495.5,1.0,47525.0,47465.0,3,3,0.0,0.0
20200226,49785000,7,0,47495.5,1.0,47535.0,47485.0,4,1,0.0,0.0
20200226,49788000,2,0,47496.0,2.0,47515.0,47475.0,2,2,0.0,0.5
20200226,49791000,7,0,47498.0,2.0,47536.0,47486.0,4,1,0.0,2.0
20200226,49794000,4,-200,47499.5,1.0,47498.0,47478.0,0,2,-200.0,1.5
20200226,49797000,8,-200,47499.5,1.0,47549.0,47449.0,5,5,0.0,0.0
20200226,49800000,2,-200,47499.5,1.0,47519.0,47479.0,2,2,0.0,0.0
20200226,49803000,0,-200,47498.5,3.0,47509.0,47489.0,1,1,200.0,-1.0
20200226,49806000,0,-400,47534.0,8.0,47508.0,47488.0,1,1,-12200.0,35.5
20200226,49809000,6,-400,47534.0,8.0,47544.0,47494.0,1,4,0.0,0.0
20200226,49812000,0,-400,47538.0,16.0,47544.0,47524.0,1,1,-1600.0,4.0
20200226,49815000,8,-500,47516.0,28.0,47588.0,47488.0,5,5,11600.0,-22.0
20200226,49818000,6,-600,47516.0,28.0,47526.0,47476.0,1,4,1000.0,0.0
20200226,49821000,1,100,47498.0,2.0,47526.0,47476.0,1,4,-13680.0,-18.0
20200226,49824000,2,100,47498.0,2.0,47518.0,47478.0,2,2,0.0,0.0
20200226,49827000,2,100,47498.0,2.0,47518.0,47478.0,2,2,0.0,0.0
20200226,49830000,2,100,47496.0,2.0,47518.0,47478.0,2,2,-200.0,-2.0
20200226,49833000,1,0,47492.5,9.0,47516.0,47476.0,2,2,-100.0,-3.5
20200226,49836000,4,-100,47478.5,37.0,47492.0,47472.0,0,2,1350.0,-14.0
20200226,49839000,7,-100,47479.5,39.0,47518.0,47468.0,4,1,-100.0,1.0
20200226,49842000,3,-100,47480.0,38.0,47509.0,47449.0,3,3,-50.0,0.5
20200226,49845000,8,-100,47480.0,38.0,47530.0,47430.0,5,5,0.0,0.0
20200226,49848000,7,-100,47499.5,1.0,47520.0,47470.0,4,1,-1950.0,19.5
20200226,49851000,3,-100,47480.0,38.0,47529.0,47469.0,3,3,1950.0,-19.5
20200226,49854000,7,100,47480.0,38.0,47520.0,47470.0,4,1,1200.0,0.0
20200226,49857000,3,100,47478.5,33.0,47510.0,47450.0,3,3,-150.0,-1.5
20200226,49860000,3,100,47478.5,33.0,47508.0,47448.0,3,3,0.0,0.0
20200226,49863000,1,0,47480.5,37.0,47508.0,47448.0,3,3,-1650.0,2.0
20200226,49866000,3,0,47476.5,29.0,47510.0,47450.0,3,3,0.0,-4.0
20200226,49869000,4,-100,47480.5,37.0,47476.0,47456.0,0,2,-450.0,4.0
20200226,49872000,5,-100,47480.5,37.0,47500.0,47480.0,2,0,0.0,0.0
20200226,49875000,8,0,47461.0,2.0,47530.0,47430.0,5,5,50.0,-19.5
20200226,49878000,1,0,47461.0,2.0,47511.0,47411.0,5,5,0.0,0.0
20200226,49881000,1,0,47445.0,90.0,47511.0,47411.0,5,5,0.0,-16.0
20200226,49884000,1,0,47445.0,90.0,47495.0,47395.0,5,5,0.0,0.0
20200226,49887000,4,0,47445.0,90.0,47445.0,47425.0,0,2,0.0,0.0
20200226,49890000,6,200,47440.0,80.0,47455.0,47405.0,1,4,4500.0,-5.0
20200226,49893000,8,200,47439.0,78.0,47490.0,47390.0,5,5,-200.0,-1.0
20200226,49896000,8,0,47445.0,90.0,47489.0,47389.0,5,5,5600.0,6.0
20200226,49899000,7,0,47430.5,61.0,47485.0,47435.0,4,1,0.0,-14.5
20200226,49902000,4,-100,47475.5,29.0,47430.0,47410.0,0,2,2950.0,45.0
20200226,49905000,2,-100,47430.5,61.0,47495.0,47455.0,2,2,4500.0,-45.0
20200226,49908000,7,100,47430.5,61.0,47470.0,47420.0,4,1,-1400.0,0.0
20200226,49911000,4,200,47430.0,60.0,47430.0,47410.0,0,2,1950.0,-0.5
20200226,49914000,7,200,47412.5,95.0,47470.0,47420.0,4,1,-3500.0,-17.5
20200226,49917000,6,0,47466.0,8.0,47422.0,47372.0,1,4,2700.0,53.5
20200226,49920000,4,0,47466.5,7.0,47466.0,47446.0,0,2,0.0,0.5
20200226,49923000,2,0,47462.5,1.0,47486.0,47446.0,2,2,0.0,-4.0
20200226,49926000,0,0,47413.5,97.0,47472.0,47452.0,1,1,0.0,-49.0
20200226,49929000,5,0,47413.5,97.0,47433.0,47413.0,2,0,0.0,0.0
20200226,49932000,5,-100,47413.5,97.0,47433.0,47413.0,2,0,1950.0,0.0
20200226,49935000,5,0,47412.0,94.0,47433.0,47413.0,2,0,50.0,-1.5
20200226,49938000,5,0,47412.0,94.0,47432.0,47412.0,2,0,0.0,0.0
20200226,49941000,5,0,47412.0,94.0,47432.0,47412.0,2,0,0.0,0.0
20200226,49944000,5,0,47410.0,90.0,47432.0,47412.0,2,0,0.0,-2.0
20200226,49947000,5,-100,47407.5,85.0,47430.0,47410.0,2,0,250.0,-2.5
20200226,49950000,7,100,47357.5,15.0,47447.0,47397.0,4,1,-4200.0,-50.0
20200226,49953000,8,100,47407.5,85.0,47407.0,47307.0,5,5,5000.0,50.0
20200226,49956000,5,100,47407.5,85.0,47427.0,47407.0,2,0,0.0,0.0
20200226,49959000,3,100,47364.5,1.0,47437.0,47377.0,3,3,1700.0,-43.0
20200226,49962000,8,100,47364.5,1.0,47414.0,47314.0,5,5,0.0,0.0
20200226,49965000,1,0,47364.5,1.0,47414.0,47314.0,5,5,-50.0,0.0
20200226,49968000,1,0,47414.0,28.0,47414.0,47314.0,5,5,0.0,49.5
20200226,49971000,7,0,47414.0,28.0,47454.0,47404.0,4,1,0.0,0.0
20200226,49974000,7,100,47414.0,28.0,47454.0,47404.0,4,1,1000.0,0.0
20200226,49977000,5,-100,47429.5,59.0,47434.0,47414.0,2,0,450.0,15.5
20200226,49980000,4,-100,47429.5,59.0,47429.0,47409.0,0,2,0.0,0.0
20200226,49983000,2,-100,47429.5,59.0,47449.0,47409.0,2,2,0.0,0.0
20200226,49986000,2,0,47429.5,59.0,47449.0,47409.0,2,2,2050.0,0.0
20200226,49989000,0,0,47429.5,59.0,47439.0,47419.0,1,1,0.0,0.0
20200226,49992000,4,100,47425.0,50.0,47429.0,47409.0,0,2,2600.0,-4.5
20200226,49995000,8,100,47425.0,50.0,47475.0,47375.0,5,5,0.0,0.0
20200226,49998000,3,100,47425.0,50.0,47455.0,47395.0,3,3,0.0,0.0
20200226,50001000,4,100,47422.5,45.0,47425.0,47405.0,0,2,-250.0,-2.5
20200226,50004000,7,300,47395.0,10.0,47462.0,47412.0,4,1,-5450.0,-27.5
20200226,50007000,4,300,47379.5,21.0,47395.0,47375.0,0,2,-4650.0,-15.5
20200226,50010000,6,300,47379.5,21.0,47389.0,47339.0,1,4,0.0,0.0
20200226,50013000,3,300,47379.5,21.0,47409.0,47349.0,3,3,0.0,0.0
20200226,50016000,4,300,47377.5,25.0,47379.0,47359.0,0,2,-600.0,-2.0
20200226,50019000,8,400,47366.5,3.0,47427.0,47327.0,5,5,-4150.0,-11.0
20200226,50022000,3,200,47367.0,4.0,47396.0,47336.0,3,3,4300.0,0.5
20200226,50025000,4,200,47367.0,4.0,47367.0,47347.0,0,2,0.0,0.0
20200226,50028000,2,200,47367.0,4.0,47387.0,47347.0,2,2,0.0,0.0
20200226,50031000,2,200,47367.0,4.0,47387.0,47347.0,2,2,0.0,0.0
20200226,50034000,2,100,47367.0,4.0,47387.0,47347.0,2,2,0.0,0.0
20200226,50037000,2,0,47384.5,31.0,47387.0,47347.0,2,2,2000.0,17.5
20200226,50040000,1,0,47384.5,31.0,47404.0,47364.0,2,2,0.0,0.0
20200226,50043000,2,0,47406.0,74.0,47404.0,47364.0,2,2,0.0,21.5
20200226,50046000,4,0,47383.5,29.0,47406.0,47386.0,0,2,0.0,-22.5
20200226,50049000,1,0,47382.0,26.0,47383.0,47363.0,0,2,0.0,-1.5
20200226,50052000,6,-100,47382.0,26.0,47392.0,47342.0,1,4,100.0,0.0
20200226,50055000,5,0,47382.0,26.0,47402.0,47382.0,2,0,0.0,0.0
20200226,50058000,8,-100,47382.0,26.0,47432.0,47332.0,5,5,1000.0,0.0
20200226,50061000,4,-200,47382.0,26.0,47382.0,47362.0,0,2,0.0,0.0
20200226,50067000,3,-200,47382.0,26.0,47412.0,47352.0,3,3,0.0,0.0
20200226,50070000,0,-100,47378.5,19.0,47392.0,47372.0,1,1,1350.0,-3.5
20200226,50073000,0,-100,47376.5,23.0,47388.0,47368.0,1,1,200.0,-2.0
20200226,50076000,8,0,47367.0,4.0,47426.0,47326.0,5,5,-950.0,-9.5
20200226,50079000,1,0,47367.0,4.0,47417.0,47317.0,5,5,0.0,0.0
20200226,50082000,1,0,47334.5,69.0,47417.0,47317.0,5,5,0.0,-32.5
20200226,50085000,7,0,47334.5,69.0,47374.0,47324.0,4,1,0.0,0.0
20200226,50088000,6,-100,47344.0,88.0,47344.0,47294.0,1,4,0.0,9.5
20200226,50091000,8,-100,47330.5,61.0,47394.0,47294.0,5,5,1350.0,-13.5
20200226,50094000,7,-100,47330.5,61.0,47370.0,47320.0,4,1,0.0,0.0
20200226,50097000,7,-100,47330.0,60.0,47370.0,47320.0,4,1,50.0,-0.5
20200226,50100000,2,-200,47373.5,27.0,47350.0,47310.0,2,2,-6700.0,43.5
20200226,50103000,3,-200,47373.5,27.0,47403.0,47343.0,3,3,0.0,0.0
20200226,50106000,3,-200,47360.5,1.0,47403.0,47343.0,3,3,2600.0,-13.0
20200226,50109000,5,-200,47373.5,27.0,47380.0,47360.0,2,0,-2600.0,13.0
20200226,50112000,8,-300,47373.5,27.0,47423.0,47323.0,5,5,-350.0,0.0
20200226,50115000,1,0,47343.5,87.0,47423.0,47323.0,5,5,-4150.0,-30.0
20200226,50118000,5,0,47342.5,85.0,47363.0,47343.0,2,0,0.0,-1.0
20200226,50121000,4,-100,47341.0,82.0,47342.0,47322.0,0,2,100.0,-1.5
20200226,50124000,7,-100,47341.0,82.0,47381.0,47331.0,4,1,0.0,0.0
20200226,50127000,7,-100,47329.5,59.0,47381.0,47331.0,4,1,1450.0,-11.5
20200226,50130000,4,-100,47329.5,59.0,47329.0,47309.0,0,2,0.0,0.0
20200226,50133000,5,100,47324.5,69.0,47349.0,47329.0,2,0,-600.0,-5.0
20200226,50136000,4,100,47324.0,68.0,47324.0,47304.0,0,2,-50.0,-0.5
20200226,50139000,2,100,47324.0,68.0,47344.0,47304.0,2,2,0.0,0.0
20200226,50142000,2,-100,47324.0,68.0,47344.0,47304.0,2,2,2000.0,0.0
20200226,50145000,4,-100,47324.0,68.0,47324.0,47304.0,0,2,0.0,0.0
20200226,50148000,5,-100,47324.0,68.0,47344.0,47324.0,2,0,0.0,0.0
20200226,50151000,0,-100,47324.0,68.0,47334.0,47314.0,1,1,0.0,0.0
20200226,50154000,0,-100,47324.0,68.0,47334.0,47314.0,1,1,0.0,0.0
20200226,50157000,0,-300,47324.0,68.0,47334.0,47314.0,1,1,1000.0,0.0
20200226,50160000,5,-300,47324.0,68.0,47344.0,47324.0,2,0,0.0,0.0
20200226,50163000,8,-300,47320.5,61.0,47374.0,47274.0,5,5,1050.0,-3.5
20200226,50166000,5,-300,47353.5,5.0,47340.0,47320.0,2,0,-5900.0,33.0
20200226,50169000,6,-300,47353.5,5.0,47363.0,47313.0,1,4,0.0,0.0
20200226,50172000,6,-300,47354.5,7.0,47363.0,47313.0,1,4,-300.0,1.0
20200226,50175000,8,-100,47320.5,61.0,47404.0,47304.0,5,5,12600.0,-34.0
20200226,50178000,4,-100,47320.5,61.0,47320.0,47300.0,0,2,0.0,0.0
20200226,50181000,0,-100,47320.5,61.0,47330.0,47310.0,1,1,0.0,0.0
20200226,50184000,3,-100,47320.5,61.0,47350.0,47290.0,3,3,0.0,0.0
20200226,50187000,3,-300,47325.0,66.0,47350.0,47290.0,3,3,1550.0,4.5
20200226,50190000,1,0,47325.0,66.0,47355.0,47295.0,3,3,-9900.0,0.0
20200226,50193000,7,0,47325.0,66.0,47365.0,47315.0,4,1,4500.0,0.0
20200226,50196000,7,100,47325.5,65.0,47365.0,47315.0,4,1,1050.0,0.5
20200226,50199000,7,100,47326.5,67.0,47365.0,47315.0,4,1,100.0,1.0
20200226,50202000,7,100,47359.5,1.0,47366.0,47316.0,4,1,3300.0,33.0
20200226,50205000,5,100,47359.5,1.0,47379.0,47359.0,2,0,0.0,0.0
20200226,50208000,4,0,47359.5,1.0,47359.0,47339.0,0,2,-50.0,0.0
20200226,50211000,4,100,47325.5,65.0,47359.0,47339.0,0,2,-3350.0,-34.0
20200226,50214000,3,100,47325.5,65.0,47355.0,47295.0,3,3,0.0,0.0
20200226,50217000,8,0,47325.5,65.0,47375.0,47275.0,5,5,2950.0,0.0
20200226,50220000,6,0,47325.0,64.0,47335.0,47285.0,1,4,0.0,-0.5
20200226,50223000,4,0,47321.5,57.0,47325.0,47305.0,0,2,0.0,-3.5
20200226,50226000,1,-100,47321.5,57.0,47321.0,47301.0,0,2,-50.0,0.0
20200226,50229000,4,-300,47321.5,57.0,47321.0,47301.0,0,2,300.0,0.0
20200226,50232000,3,-400,47353.5,7.0,47351.0,47291.0,3,3,-9850.0,32.0
20200226,50235000,7,-400,47328.0,56.0,47393.0,47343.0,4,1,10200.0,-25.5
20200226,50238000,4,-400,47328.0,56.0,47328.0,47308.0,0,2,0.0,0.0
20200226,50241000,1,0,47328.0,56.0,47328.0,47308.0,0,2,-11700.0,0.0
20200226,50244000,6,0,47324.5,63.0,47338.0,47288.0,1,4,0.0,-3.5
20200226,50247000,5,100,47296.5,7.0,47344.0,47324.0,2,0,-4250.0,-28.0
20200226,50250000,0,100,47321.5,57.0,47306.0,47286.0,1,1,2500.0,25.0
20200226,50253000,3,0,47321.5,57.0,47351.0,47291.0,3,3,-1550.0,0.0
20200226,50256000,3,0,47322.0,56.0,47351.0,47291.0,3,3,0.0,0.5
20200226,50259000,8,0,47321.5,57.0,47372.0,47272.0,5,5,0.0,-0.5
20200226,50262000,3,0,47319.0,58.0,47351.0,47291.0,3,3,0.0,-2.5
20200226,50265000,2,0,47324.0,48.0,47339.0,47299.0,2,2,0.0,5.0
20200226,50268000,4,-200,47324.0,48.0,47324.0,47304.0,0,2,1500.0,0.0
20200226,50271000,1,0,47324.0,48.0,47324.0,47304.0,0,2,-5100.0,0.0
20200226,50274000,1,0,47324.0,48.0,47324.0,47304.0,0,2,0.0,0.0
20200226,50277000,1,0,47324.0,48.0,47324.0,47304.0,0,2,2000.0,0.0
20200226,50280000,8,0,47295.0,10.0,47374.0,47274.0,5,5,0.0,-29.0
20200226,50283000,2,0,47295.0,10.0,47315.0,47275.0,2,2,0.0,0.0
20200226,50286000,4,0,47295.0,10.0,47295.0,47275.0,0,2,0.0,0.0
20200226,50289000,2,0,47294.5,11.0,47315.0,47275.0,2,2,0.0,-0.5
20200226,50292000,8,-100,47294.5,11.0,47344.0,47244.0,5,5,50.0,0.0
20200226,50295000,7,-100,47294.5,11.0,47334.0,47284.0,4,1,0.0,0.0
20200226,50298000,7,-100,47294.5,11.0,47334.0,47284.0,4,1,0.0,0.0
20200226,50301000,0,-100,47289.5,1.0,47304.0,47284.0,1,1,500.0,-5.0
20200226,50304000,0,-100,47289.5,1.0,47299.0,47279.0,1,1,0.0,0.0
20200226,50307000,8,-100,47289.0,2.0,47339.0,47239.0,5,5,50.0,-0.5
20200226,50310000,0,-100,47289.0,2.0,47299.0,47279.0,1,1,0.0,0.0
20200226,50313000,0,-100,47288.5,1.0,47299.0,47279.0,1,1,50.0,-0.5
20200226,50316000,7,-100,47270.0,36.0,47328.0,47278.0,4,1,1850.0,-18.5
20200226,50319000,3,-100,47270.0,36.0,47300.0,47240.0,3,3,0.0,0.0
20200226,50322000,2,-100,47270.0,36.0,47290.0,47250.0,2,2,0.0,0.0
20200226,50325000,5,-100,47270.0,36.0,47290.0,47270.0,2,0,0.0,0.0
20200226,50328000,2,-100,47269.0,38.0,47290.0,47250.0,2,2,100.0,-1.0
20200226,50331000,5,-100,47288.5,1.0,47289.0,47269.0,2,0,-1950.0,19.5
20200226,50334000,8,-100,47288.5,1.0,47338.0,47238.0,5,5,0.0,0.0
20200226,50337000,8,-200,47289.5,1.0,47338.0,47238.0,5,5,-150.0,1.0
20200226,50340000,1,0,47289.0,2.0,47339.0,47239.0,5,5,-100.0,-0.5
20200226,50343000,4,-100,47289.5,1.0,47289.0,47269.0,0,2,-50.0,0.5
20200226,50346000,1,0,47288.5,1.0,47289.0,47269.0,0,2,-50.0,-1.0
20200226,50349000,8,0,47288.5,1.0,47338.0,47238.0,5,5,0.0,0.0
20200226,50352000,6,-100,47288.5,1.0,47298.0,47248.0,1,4,50.0,0.0
20200226,50355000,6,-100,47289.0,2.0,47298.0,47248.0,1,4,-50.0,0.5
20200226,50358000,1,0,47288.5,1.0,47299.0,47249.0,1,4,-100.0,-0.5
20200226,50361000,2,0,47288.5,1.0,47308.0,47268.0,2,2,0.0,0.0
20200226,50364000,2,0,47289.5,1.0,47308.0,47268.0,2,2,0.0,1.0
20200226,50367000,7,0,47295.0,10.0,47329.0,47279.0,4,1,0.0,5.5
20200226,50370000,4,0,47295.0,10.0,47295.0,47275.0,0,2,0.0,0.0
20200226,50373000,5,0,47294.5,9.0,47315.0,47295.0,2,0,0.0,-0.5
20200226,50376000,8,0,47293.5,9.0,47344.0,47244.0,5,5,0.0,-1.0
20200226,50379000,8,0,47293.0,8.0,47343.0,47243.0,5,5,0.0,-0.5
20200226,50382000,3,-100,47293.5,9.0,47323.0,47263.0,3,3,150.0,0.5
20200226,50388000,6,-100,47293.5,9.0,47303.0,47253.0,1,4,0.0,0.0
20200226,50391000,5,-100,47293.5,9.0,47313.0,47293.0,2,0,0.0,0.0
20200226,50394000,5,0,47293.5,9.0,47313.0,47293.0,2,0,50.0,0.0
20200226,50397000,1,0,47299.0,2.0,47313.0,47293.0,2,0,0.0,5.5
20200226,50400000,1,0,47299.0,2.0,47319.0,47299.0,2,0,0.0,0.0
20200226,50406000,1,100,47294.5,11.0,47319.0,47299.0,2,0,-450.0,-4.5
20200226,50409000,6,100,47294.0,12.0,47304.0,47254.0,1,4,-50.0,-0.5
20200226,50412000,2,100,47294.0,12.0,47314.0,47274.0,2,2,0.0,0.0
20200226,50415000,1,0,47294.0,12.0,47314.0,47274.0,2,2,-600.0,0.0
20200226,50418000,7,0,47294.0,12.0,47334.0,47284.0,4,1,0.0,0.0
20200226,50421000,5,0,47294.0,12.0,47314.0,47294.0,2,0,0.0,0.0
20200226,50424000,0,0,47320.0,40.0,47304.0,47284.0,1,1,0.0,26.0
20200226,50427000,1,-200,47322.0,44.0,47330.0,47310.0,1,1,-1100.0,2.0
20200226,50430000,4,-300,47345.5,3.0,47322.0,47302.0,0,2,-7050.0,23.5
20200226,50433000,6,-300,47345.5,3.0,47355.0,47305.0,1,4,0.0,0.0
20200226,50436000,6,-300,47344.5,1.0,47355.0,47305.0,1,4,300.0,-1.0
20200226,50439000,3,-300,47345.5,3.0,47374.0,47314.0,3,3,-300.0,1.0
20200226,50442000,6,-100,47322.0,44.0,47355.0,47305.0,1,4,9550.0,-23.5
20200226,50445000,4,-100,47322.0,44.0,47322.0,47302.0,0,2,0.0,0.0
20200226,50448000,4,-100,47322.0,44.0,47322.0,47302.0,0,2,0.0,0.0
20200226,50451000,6,-100,47322.0,44.0,47332.0,47282.0,1,4,0.0,0.0
20200226,50454000,6,-100,47322.0,44.0,47332.0,47282.0,1,4,0.0,0.0
20200226,50457000,0,-300,47323.5,47.0,47332.0,47312.0,1,1,550.0,1.5
20200226,50460000,2,-300,47336.5,21.0,47343.0,47303.0,2,2,-3900.0,13.0
20200226,50463000,7,-300,47336.5,21.0,47376.0,47326.0,4,1,0.0,0.0
20200226,50466000,7,-400,47336.5,21.0,47376.0,47326.0,4,1,650.0,0.0
20200226,50469000,0,-300,47313.0,26.0,47346.0,47326.0,1,1,8100.0,-23.5
20200226,50472000,7,-300,47325.0,2.0,47353.0,47303.0,4,1,-3600.0,12.0
20200226,50475000,7,-300,47341.0,12.0,47365.0,47315.0,4,1,-4800.0,16.0
20200226,50478000,3,-300,47341.0,12.0,47371.0,47311.0,3,3,0.0,0.0
20200226,50481000,3,-300,47340.0,10.0,47371.0,47311.0,3,3,300.0,-1.0
20200226,50484000,4,-300,47340.0,10.0,47340.0,47320.0,0,2,0.0,0.0
20200226,50487000,2,-400,47347.5,1.0,47360.0,47320.0,2,2,-3000.0,7.5
20200226,50490000,6,-500,47357.5,1.0,47357.0,47307.0,1,4,-4050.0,10.0
20200226,50493000,6,-500,47357.5,1.0,47367.0,47317.0,1,4,0.0,0.0
20200226,50496000,6,-500,47358.5,1.0,47367.0,47317.0,1,4,-500.0,1.0
20200226,50499000,7,-500,47359.0,2.0,47398.0,47348.0,4,1,-250.0,0.5
20200226,50502000,1,-100,47369.5,19.0,47399.0,47349.0,4,1,-1450.0,10.5
20200226,50505000,1,0,47377.0,10.0,47409.0,47359.0,4,1,-950.0,7.5
20200226,50508000,5,0,47377.0,10.0,47397.0,47377.0,2,0,0.0,0.0
20200226,50511000,5,0,47377.0,10.0,47397.0,47377.0,2,0,0.0,0.0
20200226,50514000,5,0,47381.0,2.0,47397.0,47377.0,2,0,0.0,4.0
20200226,50517000,2,0,47383.5,7.0,47401.0,47361.0,2,2,0.0,2.5
20200226,50520000,0,0,47387.5,1.0,47393.0,47373.0,1,1,0.0,4.0
20200226,50523000,2,0,47387.5,1.0,47407.0,47367.0,2,2,0.0,0.0
20200226,50526000,2,0,47387.5,1.0,47407.0,47367.0,2,2,0.0,0.0
20200226,50529000,2,0,47387.5,1.0,47407.0,47367.0,2,2,0.0,0.0
20200226,50532000,2,0,47384.0,6.0,47407.0,47367.0,2,2,0.0,-3.5
20200226,50535000,5,0,47384.0,6.0,47404.0,47384.0,2,0,0.0,0.0
20200226,50538000,8,100,47376.0,8.0,47434.0,47334.0,5,5,-800.0,-8.0
20200226,50541000,0,100,47375.0,10.0,47386.0,47366.0,1,1,-100.0,-1.0
20200226,50544000,0,100,47365.0,10.0,47385.0,47365.0,1,1,-1000.0,-10.0
20200226,50547000,1,-100,47370.0,20.0,47375.0,47355.0,1,1,0.0,5.0
20200226,50550000,5,100,47370.0,20.0,47390.0,47370.0,2,0,400.0,0.0
20200226,50553000,8,100,47380.5,1.0,47420.0,47320.0,5,5,1050.0,10.5
20200226,50556000,8,100,47380.5,1.0,47430.0,47330.0,5,5,0.0,0.0
20200226,50559000,2,0,47388.5,1.0,47400.0,47360.0,2,2,450.0,8.0
20200226,50562000,4,-100,47391.0,4.0,47388.0,47368.0,0,2,-300.0,2.5
20200226,50568000,5,-100,47391.0,4.0,47411.0,47391.0,2,0,0.0,0.0
20200226,50571000,5,-100,47397.5,5.0,47411.0,47391.0,2,0,-650.0,6.5
20200226,50574000,7,-200,47397.0,4.0,47437.0,47387.0,4,1,350.0,-0.5
20200226,50577000,8,-200,47397.5,5.0,47447.0,47347.0,5,5,-100.0,0.5
20200226,50580000,0,-200,47416.0,28.0,47407.0,47387.0,1,1,-3700.0,18.5
20200226,50583000,2,-300,47416.5,27.0,47436.0,47396.0,2,2,-1050.0,0.5
20200226,50586000,0,-400,47421.5,37.0,47426.0,47406.0,1,1,-1050.0,5.0
20200226,50589000,1,0,47420.5,35.0,47431.0,47411.0,1,1,-9300.0,-1.0
20200226,50592000,2,-100,47424.0,42.0,47440.0,47400.0,2,2,700.0,3.5
20200226,50595000,2,-100,47437.5,15.0,47444.0,47404.0,2,2,-1350.0,13.5
20200226,50598000,4,-100,47434.5,9.0,47437.0,47417.0,0,2,300.0,-3.0
20200226,50601000,2,-100,47434.5,9.0,47454.0,47414.0,2,2,0.0,0.0
20200226,50604000,4,-200,47434.5,9.0,47434.0,47414.0,0,2,-50.0,0.0
20200226,50607000,4,-300,47436.5,13.0,47434.0,47414.0,0,2,-650.0,2.0
20200226,50610000,6,-400,47437.5,15.0,47446.0,47396.0,1,4,-350.0,1.0
20200226,50613000,5,-400,47444.0,10.0,47457.0,47437.0,2,0,-2600.0,6.5
20200226,50616000,2,-400,47447.0,4.0,47464.0,47424.0,2,2,-1200.0,3.0
20200226,50619000,1,0,47447.5,5.0,47467.0,47427.0,2,2,-1100.0,0.5
20200226,50622000,3,-100,47447.5,5.0,47477.0,47417.0,3,3,-150.0,0.0
20200226,50625000,8,-100,47455.0,10.0,47497.0,47397.0,5,5,-750.0,7.5
20200226,50628000,4,-100,47455.0,10.0,47455.0,47435.0,0,2,0.0,0.0
20200226,50631000,7,-200,47478.0,22.0,47495.0,47445.0,4,1,-4600.0,23.0
